2M05413856+3720446,apVisit-r3-5608-55960-046.fits,46,5608,55960,4431,85.410700000000006,37.345730000000003,172.395164047127,3.6956465614363432,11.34,0.022,10.427,0.03,10.142,0.022,0.326808, RJCE_WISE ,0.33507,1.15793,85.410704999999993,37.345753999999999,-2147481600,0,APOGEE_SHORT                   ,95.1336,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.158,2,61.5389,0.0173814,40.3809,31.6449,60.6992,4.51863,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05411835+3732242,apVisit-r3-5608-55960-047.fits,47,5608,55960,4431,85.326465999999996,37.540076999999997,172.19426146889447,3.7409390170881185,12.216,0.021,11.457,0.028,11.236,0.025,0.267138, RJCE_WISE ,0.255204,0.946859,85.326481000000001,37.540097000000003,-2147481600,0,APOGEE_SHORT                   ,54.6769,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.1623,2,40.9106,0.0287129,19.7483,11.0414,40.857,3.29022,4500.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05432569+3659547,apVisit-r3-5608-55960-053.fits,53,5608,55960,4431,85.857049000000004,36.998528,172.87824463252798,3.8167998097497278,12.56,0.023,11.73,0.029,11.467,0.025,0.336906, RJCE_WISE ,0.33507,0.938183,85.857049000000004,36.998528,-2147481600,0,APOGEE_SHORT                   ,49.9633,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.063,2,41.6635,0.0417528,20.6005,11.8264,39.0411,2.34535,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05421386+3710210,apVisit-r3-5608-55960-052.fits,52,5608,55960,4431,85.557750999999996,37.172522999999998,172.60446171229407,3.7043439997236951,9.896,0.022,9.858,0.029,9.861,0.025,-0.0312122, RJCE_WISE ,-0.029376,1.10489,85.557749000000001,37.172508999999998,-2147483584,-2147483136,"APOGEE_NO_DERED,APOGEE_TELLURIC",134.197,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.1329,2,-24.0969,1.48006,-45.2298,-53.9883,-25.7294,3.94316,8000.0,-2.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05433637+3701366,apVisit-r3-5608-55960-051.fits,51,5608,55960,4431,85.901560000000003,37.02684,172.87262274485107,3.8618924977604743,12.066,0.023,11.241,0.03,11.035,0.025,0.23868, RJCE_WISE ,0.23868,0.884049,85.901578000000001,37.026865000000001,-2147481600,0,APOGEE_SHORT                   ,60.0587,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.0472,2,-18.7899,0.032535,-39.8371,-48.6044,-21.3698,2.72514,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05420813+3709541,apVisit-r3-5608-55960-050.fits,50,5608,55960,4431,85.533913999999996,37.165050999999998,172.60085400961771,3.6842524710682851,12.804,0.025,12.162,0.03,11.95,0.026,0.156059, RJCE_WISE ,0.173502,1.12682,85.533929999999998,37.165075000000002,-2147481600,0,APOGEE_SHORT                   ,32.147,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.1406,2,13.3045,0.0440572,-7.83608,-16.5969,11.6763,2.20937,4500.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05441081+3707497,apVisit-r3-5608-55960-037.fits,37,5608,55960,4431,86.045068999999998,37.130488999999997,172.84371360500222,4.0136156208453357,12.316,0.023,11.657,0.03,11.481,0.025,0.193698, RJCE_WISE ,0.180846,0.680842,86.045070999999993,37.130513000000001,-2147481600,0,APOGEE_SHORT                   ,46.296,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-20.995,2,34.7842,0.0611897,13.7892,5.04571,32.3853,2.33482,6000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05434711+3726193,apVisit-r3-5608-55960-041.fits,41,5608,55960,4431,85.946293999999995,37.438716999999997,172.5388593405138,4.1069462695048484,10.938,0.023,10.881,0.029,10.821,0.024,0.0156055, RJCE_WISE ,0.019278,0.806979,85.946303999999998,37.438701000000002,-2147483584,-2147483136,"APOGEE_NO_DERED,APOGEE_TELLURIC",69.7314,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-20.9933,2,-5.72308,2.46936,-26.7163,-35.4127,-6.91826,3.2761,9000.0,-2.0,5.0,99.9,99.9,apg_rvsynthgrid.fits
2M05435423+3729266,apVisit-r3-5608-55960-040.fits,40,5608,55960,4431,85.975973999999994,37.490729999999999,172.50663323870162,4.1541394218534844,9.497,0.023,8.859,0.028,8.65,0.024,0.219402, RJCE_WISE ,0.217566,0.806866,85.975964000000005,37.490746000000001,-2147481600,0,APOGEE_SHORT                   ,196.247,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-20.9794,2,16.0293,0.00885468,-4.95013,-13.6364,14.9787,7.25989,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
2M05434149+3718125,apVisit-r3-5608-55960-039.fits,39,5608,55960,4431,85.922908000000007,37.303489999999996,172.64487169608557,4.0206352192027062,10.505,0.023,9.83,0.029,9.625,0.025,0.17442, RJCE_WISE ,0.181764,0.752073,85.922916999999998,37.303514,-2147481600,0,APOGEE_SHORT                   ,119.93,512,PERSIST_HIGH                ,2012-02-03T01:17:44.272,2455960.5773100001,-21.0136,2,48.4879,0.0138461,27.4743,18.7541,46.849,5.01945,5000.0,0.0,3.5,99.9,99.9,apg_rvsynthgrid.fits
